gene,log2FoldChange,pvalue,padj
Gene_1234,5.159418675308637,0.03769739042267062,0.05654608563400593
Gene_1235,-1.6073491359394616,0.36716962569502265,0.550754438542534
Gene_1236,3.278233610888135,0.5422999756210791,0.8134499634316187
Gene_1237,3.3554016281528813,0.14810079862712744,0.22215119794069116
Gene_1238,-1.1071764834159892,0.7463138125690768,1.0
Gene_1239,1.1379661583705507,0.008354704172138572,0.012532056258207858
Gene_1240,3.256793246257076,0.16859904843403684,0.25289857265105525
Gene_1241,-0.7582554819749742,0.5807968298534757,0.8711952447802136
Gene_1242,-0.40716072020472355,0.7143875620372924,1.0
Gene_1243,-1.1633618278972875,0.9166431026939161,1.0
Gene_1244,-2.0295134613857337,0.7054966519346239,1.0
Gene_1245,-1.2985550901320142,0.671779270254866,1.0
Gene_1246,-2.447880533524513,0.3943411463506643,0.5915117195259965
Gene_1247,0.06816693651845214,0.0012844255268014138,0.0019266382902021206
Gene_1248,-1.5399464621172836,0.12015925873562194,0.18023888810343291
Gene_1249,0.4675718235814954,0.5345545447560391,0.8018318171340587
Gene_1250,-3.1117912924072546,0.6751298858444197,1.0
Gene_1251,0.6617604644289141,0.4174482838964625,0.6261724258446937
Gene_1252,1.6670579232178493,0.7306790115283902,1.0
Gene_1253,-3.987471285142911,0.5218622953321788,0.7827934429982681
Gene_1254,0.7481131396951443,0.07417619559431221,0.11126429339146832
Gene_1255,2.4553379849465844,0.19201625096794883,0.28802437645192325
Gene_1256,-2.419282037382411,0.8399982232439429,1.0
Gene_1257,3.3451447736754067,0.7249127466244395,1.0
Gene_1258,0.8380380187320904,0.894761987012495,1.0
Gene_1259,-1.4100237115168177,0.11755724912093657,0.17633587368140485
Gene_1260,-0.11153815531541202,0.9902225346150739,1.0
Gene_1261,1.1166538250434448,0.2094067139499336,0.3141100709249004
Gene_1262,0.152010782824823,0.01177987628664201,0.017669814429963016
Gene_1263,1.0775119848927384,0.9974229390535542,1.0
Gene_1264,-1.8413471861587325,0.28107388544511314,0.4216108281676697
Gene_1265,0.338721648072156,0.6680194525125599,1.0
Gene_1266,-2.8274289938099604,0.1766823141763052,0.2650234712644578
Gene_1267,-0.22245212269740064,0.5802285321991417,0.8703427982987126
Gene_1268,-1.8078152829295795,0.9040349864545593,1.0
Gene_1269,-1.4710598851795331,0.3201811674284386,0.4802717511426579
Gene_1270,2.4721863504208748,0.6702539760443592,1.0
Gene_1271,2.182620241188538,0.1879035887984165,0.28185538319762476
Gene_1272,1.218276241814354,0.6247953987187252,0.9371930980780878
Gene_1273,-2.184625529345158,0.33645035181751015,0.5046755277262652
Gene_1274,-0.6328168993896038,0.21120825858795167,0.3168123878819275
Gene_1275,2.4261953999583667,0.31318205070363514,0.4697730760554527
Gene_1276,0.2834338272798095,0.17884106850779935,0.268261602761699
Gene_1277,4.638659079963388,0.9019161078378828,1.0
Gene_1278,0.7866356787887437,0.39718688631712884,0.5957803294756933
Gene_1279,0.3840982329800632,0.24527930497436734,0.367918957461551
Gene_1280,-0.6182329284050028,0.4484078410159329,0.6726117615238993
Gene_1281,0.2670818095645646,0.32053616680649555,0.4808042502097433
Gene_1282,-0.3049396727610878,0.744419253813326,1.0
Gene_1283,1.416217353377181,0.9712199118854944,1.0
Gene_1284,1.9134046335891681,0.4380336566976468,0.6570504850464702
Gene_1285,-1.571978921015899,0.8610333999722404,1.0
Gene_1286,-2.662465907115556,0.5658630735596195,0.8487946103394293
Gene_1287,-3.672410746206593,0.15723566509423348,0.23585349764135022
Gene_1288,1.0159826538250873,0.6906227420813416,1.0
Gene_1289,-2.206733212347747,0.5134344971258201,0.7701517456887301
Gene_1290,-4.305781185904966,0.6506065232521034,0.9759097848781552
Gene_1291,0.7771572090619282,0.889687412571665,1.0
Gene_1292,4.985999034865581,0.4404345706560461,0.6606518559840691
Gene_1293,-0.012141823079786647,0.9011776232173556,1.0
Gene_1294,1.6769815489032838,0.7506690142816549,1.0
Gene_1295,0.16365871709513002,0.48860492587798476,0.7329073888169771
Gene_1296,-0.19777930638228533,0.6032221356579637,0.9048332034869455
Gene_1297,1.8381529659755371,0.32558113251901144,0.48837169877851716
Gene_1298,-0.5805490883773027,0.9835972997387742,1.0
Gene_1299,0.5347846281438059,0.667351163050396,1.0
Gene_1300,0.6433956123920272,0.043846852496629896,0.06577027874494484
Gene_1301,-1.3361809072860975,0.32662190574800876,0.48993285862201313
Gene_1302,1.9840846990730456,0.6233144337590575,0.9349716506385862
Gene_1303,-0.3499195133908173,0.0563332777992398,0.0844999166988597
Gene_1304,-1.5114903189856894,0.023884191319142767,0.03582628697871415
Gene_1305,1.073019687140807,0.45002423952780257,0.6750363592917039
Gene_1306,-1.7969359635820745,0.33269017969267,0.499035269539005
Gene_1307,0.056362314738256494,0.4382986080331659,0.6574479120497488
Gene_1308,-0.018237993288407087,0.26269330988000517,0.39403996482000775
Gene_1309,2.171791131663156,0.1647177469429809,0.24707662041447137
Gene_1310,0.9493964657599056,0.6891433569803377,1.0
Gene_1311,-0.050053917490287834,0.5145711162678005,0.7718566744017008
Gene_1312,1.6355325984005742,0.20015421124936683,0.30023131687405025
Gene_1313,2.7804150980346267,0.3195894262599983,0.47938413938999747
Gene_1314,1.1156206127037245,0.5918079076633259,0.8877118614949888
Gene_1315,0.020705239686761214,0.07222934827247784,0.10834402240871677
Gene_1316,-2.623672464700319,0.14745300926617955,0.22117951389926932
Gene_1317,-2.130227326150745,0.07324560410739012,0.10986840616108517
Gene_1318,-0.6104494087093353,0.8123173327141189,1.0
Gene_1319,-1.2190244043185663,0.7524092332120093,1.0
Gene_1320,-0.373942605970892,0.7533129318792571,1.0
Gene_1321,0.11329984979421433,0.716325343476028,1.0
Gene_1322,1.0593855087134616,0.6693854236698692,1.0
Gene_1323,-0.14099755611818243,0.476991915378175,0.7154878730672625
Gene_1324,0.9730032876524038,0.642278163507115,0.9634172452606724
Gene_1325,0.12894882962024048,0.03836155478797465,0.057542332181961975
Gene_1326,-3.9509331327077426,0.6214644226567846,0.9321966339851768
Gene_1327,-1.8786707876375086,0.7778777055368772,1.0
Gene_1328,-0.28817511144323094,0.5003583603843902,0.7505375405765853
Gene_1329,-2.419389485682215,0.35751332842723693,0.5362699926408554
Gene_1330,1.199857459992409,0.2774267348009791,0.4161401022014687
Gene_1331,3.0615016646873947,0.6428020501620825,0.9642030752431237
Gene_1332,2.4375237033946333,0.6928011986299087,1.0
Gene_1333,-0.426885741860416,0.8709675998625426,1.0
Gene_1334,2.981452273699904,0.34233408246099073,0.5135011236914861
Gene_1335,0.2973349144042231,0.7697723073855856,1.0
Gene_1336,-0.6741719422360787,0.5613558241893379,0.8420337362840069
Gene_1337,-1.2268053270818795,0.8828364906780791,1.0
Gene_1338,-0.6049393729762567,0.5278121082956208,0.7917181624434311
Gene_1339,-0.7763536370824575,0.5176298283979672,0.7764447425969508
Gene_1340,0.3408324447509754,0.5778770814409091,0.8668156221613637
Gene_1341,0.3211479620997292,0.7493153551424344,1.0
Gene_1342,0.006092040306828939,0.9646904788284609,1.0
Gene_1343,0.8738763394926997,0.07356335421576565,0.11034503132364848
Gene_1344,2.3812925495726827,0.05343460239101716,0.08015190358652574
Gene_1345,1.8991082708826474,0.9375503374073385,1.0
Gene_1346,-2.969795936899807,0.5298756255182061,0.7948134382773091
Gene_1347,-5.10784226980391,0.6149030145669361,0.9223545218504041
Gene_1348,1.8686398224785474,0.48242360159472886,0.7236354023920932
Gene_1349,-2.733757396830842,0.09365745260747449,0.14048617891121173
Gene_1350,-0.4495308037853671,0.7680893784186665,1.0
Gene_1351,-2.340226052118719,0.7472246450885869,1.0
Gene_1352,-3.6039608751600394,0.311703321492812,0.467554982239218
Gene_1353,1.082925456409576,0.3062392452284004,0.4593588678426006
Gene_1354,1.5183103206052937,0.8378413809055185,1.0
Gene_1355,-1.1530208014534389,0.07235725774132662,0.10853588661198993
Gene_1356,-5.18208458428982,0.8811051483565658,1.0
Gene_1357,-1.0924888965049655,0.2566616898959144,0.38499253484387164
Gene_1358,0.783608010805093,0.5929847477554939,0.8894771216332409
Gene_1359,-2.9578231375482575,0.9359941790017777,1.0
Gene_1360,0.3667198395583113,0.6781225015366464,1.0
Gene_1361,-0.030619698345991115,0.4144298124670366,0.6216447187005549
Gene_1362,1.1585829992021768,0.6895342089054152,1.0
Gene_1363,0.23916073682830652,0.3439796363163702,0.5159694544745552
Gene_1364,-1.946137881763111,0.27725841634918613,0.4158876245237792
Gene_1365,2.3931430033289827,0.9966832779346797,1.0
Gene_1366,-0.31705914605394003,0.7507902311797877,1.0
Gene_1367,-0.05460907901986372,0.6447199773818176,0.9670799660727265
Gene_1368,-1.866535918146392,0.3552896432193188,0.5329344648289782
Gene_1369,-0.8865645023830206,0.04916082915504816,0.07374124373257224
Gene_1370,-1.7696054280538018,0.03105687603515561,0.04658531405273342
Gene_1371,-0.345892119846846,0.5541812554487988,0.8312718831731982
Gene_1372,3.423416960284687,0.7620327210390511,1.0
Gene_1373,-2.7438022858627127,0.5373791904438551,0.8060687856657827
Gene_1374,-3.2271227957534823,0.8407850719391146,1.0
Gene_1375,2.942340654987217,0.03342653309322163,0.05013979963983245
Gene_1376,-0.41864735430373223,0.3667520764259401,0.5501281146389101
Gene_1377,-1.3381454773198331,0.23707039117417805,0.3556055867612671
Gene_1378,2.079809374792153,0.44727296815712203,0.6709094522356831
Gene_1379,-1.2112310794737282,0.07237639319412248,0.10856458979118372
Gene_1380,3.6520194270938724,0.9541316415710726,1.0
Gene_1381,1.3558517426785381,0.22325540106936093,0.3348831016040414
Gene_1382,-0.9758228162914053,0.9223077754835848,1.0
Gene_1383,4.314616426531007,0.4258931550366818,0.6388397325550227
Gene_1384,-1.2114298460066768,0.985524133255218,1.0
Gene_1385,1.484190744018614,0.5540583834602107,0.8310875751903162
Gene_1386,0.5985851608129839,0.9308328641758075,1.0
Gene_1387,2.603482578797596,0.005348988694222845,0.008023483041334267
Gene_1388,3.1230223934537054,0.7482388061809001,1.0
Gene_1389,0.06400829813153325,0.9030506531025154,1.0
Gene_1390,-1.506835740692367,0.13972056697895407,0.2095808504684311
Gene_1391,0.9199442858782328,0.09612585173215149,0.14418877759822724
Gene_1392,-1.3554307395042122,0.4245726071859556,0.6368589107789333
Gene_1393,4.026774495053246,0.9336789061329351,1.0
Gene_1394,0.2730706621654749,0.5423865601904387,0.8135798402856581
Gene_1395,-0.7306431026242174,0.5274564637217322,0.7911846955825983
Gene_1396,0.3693606117298168,0.14112611829932187,0.2116891774489828
Gene_1397,-2.694252579059393,0.0007895110932187865,0.0011842666398281798
Gene_1398,-1.943228077021303,0.8101400907454612,1.0
Gene_1399,2.4008278158888507,0.08757456298623822,0.13136184447935734
Gene_1400,-1.3137885579427915,0.633849818735324,0.9507747281029859
Gene_1401,-2.093821965363879,0.9146164545151915,1.0
Gene_1402,1.0733055050545723,0.208651913158431,0.3129778697376465
Gene_1403,2.371408309325994,0.6652728362369108,0.9979092543553663
Gene_1404,1.4379066213301335,0.07869857670750946,0.11804786506126419
Gene_1405,1.9920953716116327,0.603755143837613,0.9056327157564195
Gene_1406,-1.5135901771389215,0.16393172095320274,0.2458975814298041
Gene_1407,-2.8436213334836875,0.735953560515178,1.0
Gene_1408,3.0026673039109735,0.3012312947939082,0.4518469421908623
Gene_1409,-0.6453596776842715,0.46339100880464623,0.6950865132069693
Gene_1410,-0.5016660329100947,0.5994305420276217,0.8991458130414325
Gene_1411,2.656388283698116,0.17127341066623958,0.25691011599935937
Gene_1412,1.1124600188013198,0.7416378186176209,1.0
Gene_1413,0.9117755441632153,0.30264034063681455,0.45396051095522183
Gene_1414,4.330004689802168,0.6623718599127535,0.9935577898691302
Gene_1415,-1.287036460760286,0.15828305069937365,0.23742457604906048
Gene_1416,1.8556802561624743,0.6881176592063503,1.0
Gene_1417,0.114026249794169,0.12818807281046174,0.1922821092156926
Gene_1418,0.5371845577265139,0.4253564962699836,0.6380347444049754
Gene_1419,3.0569368528250633,0.24720607373887682,0.37080911060831523
Gene_1420,1.0156715125792475,0.7483752494281826,1.0
Gene_1421,1.076592158099266,0.26203500450687456,0.39305250676031184
Gene_1422,2.1450146746196044,0.8817173063953962,1.0
Gene_1423,-0.7299054590857706,0.8918202114066128,1.0
Gene_1424,-1.6784193346780127,0.19644131522278585,0.2946619728341788
Gene_1425,-2.089618388042067,0.6138459450077243,0.9207689175115864
Gene_1426,-3.9327131787520035,0.08771764171996432,0.13157646257994648
Gene_1427,4.112414259880644,0.3915370996016292,0.5873056494024438
Gene_1428,-2.2064167314433663,0.7133217295012723,1.0
Gene_1429,-0.442507247171544,0.6594232468499163,0.9891348702748743
Gene_1430,-0.5536265997778413,0.624700669406608,0.9370510041099119
Gene_1431,0.6148133956182015,0.2825408636624436,0.42381129549366536
Gene_1432,1.6314744250785935,0.378024949434402,0.567037424151603
Gene_1433,1.7209469767194907,0.10294614470028618,0.15441921705042927
Gene_1434,-1.166154877137877,0.719022820433601,1.0
Gene_1435,-0.334243427572823,0.5038887967912735,0.7558331951869103
Gene_1436,0.5651599009765993,0.7087656323456546,1.0
Gene_1437,-0.49738225236709416,0.24894352479687276,0.37341528719530914
Gene_1438,3.2146911520399852,0.3244382286350662,0.4866573429525993
Gene_1439,0.9819499032765027,0.33421533726011465,0.501323005890172
Gene_1440,1.469755572099635,0.0257424097472162,0.0386136146208243
Gene_1441,1.3257625373348254,0.34104787283062354,0.5115718092459354
Gene_1442,2.34694771497065,0.8033045735180335,1.0
Gene_1443,0.3620431174074139,0.8972984957497385,1.0
Gene_1444,-2.593663895911693,0.5182183156359275,0.7773274734538912
Gene_1445,0.7993759035052832,0.45550169521922024,0.6832525428288303
Gene_1446,-1.302713787583658,0.030824618699370254,0.04623692804905538
Gene_1447,-1.0572333634995137,0.8792043375853826,1.0
Gene_1448,1.1727280375101865,0.013010213425872719,0.019515320138809078
Gene_1449,2.4765661428672714,0.9447500802102118,1.0
Gene_1450,0.0425431534721233,0.48921624868809066,0.733824373032136
Gene_1451,0.6176660251979276,0.3419344935747266,0.5129017403620899
Gene_1452,3.404429889270476,0.9242184348426601,1.0
Gene_1453,0.48150635897713656,0.024390993110096737,0.036586489665145105
Gene_1454,5.20336622836079,0.5814248948690871,0.8721373423036307
Gene_1455,1.1310192912630883,0.5489325244993376,0.8233987867490065
Gene_1456,-3.5215255183116354,0.21932040121138208,0.3289806018170731
Gene_1457,1.506683242209065,0.42888743135021057,0.6433311470253158
Gene_1458,0.7623167697655555,0.6522640059437702,0.9783960089156554
Gene_1459,2.579505508165491,0.7271311968819275,1.0
Gene_1460,1.3463627025399167,0.0007168587065797816,0.0010752880598696724
Gene_1461,-0.27691196796754763,0.9368534300910153,1.0
Gene_1462,-2.4485964725787315,0.1645253723928124,0.2467880585892186
Gene_1463,-0.41804651457205055,0.2335804342223592,0.3503706513335388
Gene_1464,-1.7010409084186002,0.26347344569384823,0.39521016854077234
Gene_1465,-1.1610468996094454,0.03782013655203531,0.056730204828052966
Gene_1466,1.1771568088412192,0.12305212359032491,0.18457818538548737
Gene_1467,3.3398090087028125,0.986349922944162,1.0
Gene_1468,0.7893430596459622,0.31521673737728606,0.4728251060659291
Gene_1469,-2.3917661240703687,0.11530109033904934,0.172951635508574
Gene_1470,0.8892053364402814,0.10699126117462332,0.16048689176193498
Gene_1471,2.393262973291302,0.7194599676699719,1.0
Gene_1472,-1.2195658086387644,0.8545686640326409,1.0
Gene_1473,-0.2680343333458354,0.2569522995084699,0.3854284492627048
Gene_1474,0.029376389458394186,0.02090951233523497,0.031364268502852455
Gene_1475,-1.56979662616448,0.2230900184453558,0.3346350276680337
Gene_1476,1.296560867687718,0.056515690796757334,0.084773536195136
Gene_1477,-0.24189629721556313,0.10339493663004151,0.15509240494506227
Gene_1478,0.8390648878140555,0.43150811984764237,0.6472621797714635
Gene_1479,-1.7749843556042002,0.22991837086163258,0.3448775562924489
Gene_1480,-0.8749166006468209,0.5159458785254234,0.7739188177881351
Gene_1481,1.4447627156555427,0.25349375325719037,0.38024062988578555
Gene_1482,-0.745666304183534,0.9405373011029476,1.0
Gene_1483,3.4539277024668102,0.9059439679262645,1.0
Gene_1484,-0.7992723712292047,0.566806105010466,0.850209157515699
Gene_1485,0.44936945150377183,0.35442399198738617,0.5316359879810792
Gene_1486,1.8651816637461798,0.38114688203473557,0.5717203230521033
Gene_1487,-2.8367314658660634,0.41185228314449696,0.6177784247167455
Gene_1488,-3.5216176239615518,0.727579322134944,1.0
Gene_1489,-3.0513126291401895,0.4516389955188379,0.6774584932782568
Gene_1490,2.525168206854364,0.8567299465058974,1.0
Gene_1491,-1.1037162917848935,0.9440947859303646,1.0
Gene_1492,5.1163985713365046,0.33594615337893385,0.5039192300684008
Gene_1493,-1.1284951973147772,0.5606944813756801,0.8410417220635202
Gene_1494,0.36910260639407394,0.09505653683256443,0.14258480524884665
Gene_1495,3.0842199051357513,0.200469047766359,0.3007035716495385
Gene_1496,4.012185776318246,0.4134657667101601,0.6201986500652401
Gene_1497,4.123007153272796,0.20620271590177885,0.3093040738526683
Gene_1498,2.416732461186285,0.8765604907887176,1.0
Gene_1499,2.048125051622925,0.15828625605909807,0.2374293840886471
Gene_1500,1.1850538984023662,0.45566082155309195,0.6834912323296379
Gene_1501,1.5567221523332755,0.6056992404598757,0.9085488606898136
Gene_1502,-1.1023714326570668,0.6918639081608444,1.0
Gene_1503,-1.6363977668446144,0.38306936972650674,0.5746040545897602
Gene_1504,-0.006748914821904103,0.8690990687247285,1.0
Gene_1505,-0.3403692450498569,0.5683191510779255,0.8524787266168883
Gene_1506,-0.9064560986545503,0.4395077804475518,0.6592616706713277
Gene_1507,1.3927748949134306,0.06724063405203662,0.10086095107805493
Gene_1508,1.9106104171410214,0.464689468445165,0.6970342026677475
Gene_1509,0.1768137725836947,0.8207358408157303,1.0
Gene_1510,2.9550601621105237,0.6145410182213155,0.9218115273319731
Gene_1511,-2.28337822826701,0.8321624537291183,1.0
Gene_1512,-0.38731891855943623,0.4940116705993056,0.7410175058989584
Gene_1513,-1.4336446412056099,0.11846170509448184,0.17769255764172276
Gene_1514,-3.73307323414612,0.01363984583588107,0.020459768753821606
Gene_1515,-0.1653613716853985,0.3032195467185912,0.4548293200778868
Gene_1516,-0.24349501676656707,0.6979904714977925,1.0
Gene_1517,3.026899486484262,0.7902599039416938,1.0
Gene_1518,1.261623369109555,0.2957528346203294,0.44362925193049413
Gene_1519,-2.04837364865841,0.4956539208832471,0.7434808813248707
Gene_1520,3.7081851326683766,0.4211189044340816,0.6316783566511224
Gene_1521,2.442067391050706,0.41052278435142786,0.6157841765271418
Gene_1522,1.1641954069372316,0.2313487132001505,0.34702306980022574
Gene_1523,-0.45296819769966384,0.13637110502945837,0.20455665754418756
Gene_1524,-1.9188784734469595,0.19668855823121312,0.2950328373468197
Gene_1525,-0.744413552142106,0.0553323871633461,0.08299858074501915
Gene_1526,2.177497239408372,0.19813074182357704,0.29719611273536556
Gene_1527,3.769172611869218,0.009200897625379456,0.013801346438069184
Gene_1528,3.086487056544378,0.6272584006359783,0.9408876009539674
Gene_1529,-0.9776988435725482,0.3163754073876829,0.4745631110815243
Gene_1530,-2.2392348665780224,0.9731447114269086,1.0
Gene_1531,0.2817724938224079,0.19371705077629786,0.2905755761644468
Gene_1532,-3.5368787311257033,0.3458285703095939,0.5187428554643909
Gene_1533,0.6463354283695629,0.3578411586415332,0.5367617379622998
Gene_1534,-0.29520517259733736,0.00845149606246054,0.01267724409369081
Gene_1535,-0.9320730037364845,0.8392079530394589,1.0
Gene_1536,-3.189406134533591,0.03199446014432472,0.04799169021648708
Gene_1537,1.027200213139433,0.9401798347292414,1.0
Gene_1538,-1.0654016793238228,0.8920743510936207,1.0
Gene_1539,-2.339833671420576,0.5355219160859636,0.8032828741289453
Gene_1540,-5.744524426563299,0.5435955749112921,0.815393362366938
Gene_1541,-0.05502981010127251,0.6537779229561563,0.9806668844342346
Gene_1542,3.544503193339488,0.387050011934887,0.5805750179023305
Gene_1543,3.32251842909574,0.6472222833978555,0.9708334250967832
Gene_1544,-0.9141925131725437,0.04476838868848687,0.0671525830327303
Gene_1545,-1.204424120723561,0.05404762734972657,0.08107144102458985
Gene_1546,0.9375485121500475,0.45723041961954436,0.6858456294293165
Gene_1547,-1.996770878376583,0.5496223011060349,0.8244334516590524
Gene_1548,0.6035837996389319,0.887817640335819,1.0
Gene_1549,1.5321605567693806,0.10466063390789626,0.1569909508618444
Gene_1550,2.453866447768615,0.8226479271938894,1.0
Gene_1551,-0.20030815295990556,0.2100473372920696,0.3150710059381044
Gene_1552,-0.40734750035393175,0.39408364851003186,0.5911254727650478
Gene_1553,-1.755965173513122,0.3166024348274129,0.47490365224111936
Gene_1554,-1.65376070807972,0.400155272865399,0.6002329092980985
Gene_1555,-0.4529577838030535,0.15049549807258555,0.22574324710887833
Gene_1556,0.7347310136323562,0.503570074403555,0.7553551116053324
Gene_1557,1.8271692524664989,0.8016425898313673,1.0
Gene_1558,-1.6063579013606897,0.44153401037889695,0.6623010155683454
Gene_1559,2.9853771379190435,0.4906135758981991,0.7359203638472986
Gene_1560,-0.5422472020851375,0.8487675852813142,1.0
Gene_1561,-0.042734588696872314,0.7060581146380308,1.0
Gene_1562,-1.4944233582956468,0.4904544085197847,0.735681612779677
Gene_1563,-4.848480520545883,0.25769564818917967,0.3865434722837695
Gene_1564,1.7680907927220995,0.8849267468449666,1.0
Gene_1565,1.4736877941848667,0.5770204016905583,0.8655306025358376
Gene_1566,-0.5626551142364268,0.2211476101106934,0.3317214151660401
Gene_1567,0.13398143444974384,0.26911975263801036,0.40367962895701553
Gene_1568,1.031878435408199,0.8031330889362459,1.0
Gene_1569,-3.1250917137730854,0.04414556208745546,0.06621834313118319
Gene_1570,-1.0581053546925896,0.9920921870288201,1.0
Gene_1571,1.5885293592436542,0.13035167971479178,0.19552751957218767
Gene_1572,-2.508578846338499,0.7960685253969374,1.0
Gene_1573,0.5871158643332586,0.39477531677168287,0.5921629751575244
Gene_1574,-2.71316360924681,0.49221618328746686,0.7383242749312002
Gene_1575,0.9328599648670527,0.8806505774645779,1.0
Gene_1576,-0.07128296459496714,0.41291118958921325,0.6193667843838199
Gene_1577,-3.230263631811019,0.5374937536732345,0.8062406305098517
Gene_1578,2.3294787089143427,0.04929966240916994,0.07394949361375491
Gene_1579,-1.4691831535960984,0.0023474738674531537,0.0035212108011797305
Gene_1580,-1.620504874028762,0.2447998730017259,0.36719980950258885
Gene_1581,0.4011383944618857,0.6805830929187673,1.0
Gene_1582,2.2972746988574304,0.1212648933591367,0.18189734003870506
Gene_1583,-2.031643637956794,0.11376195880454942,0.17064293820682414
Gene_1584,0.1233596996959433,0.4109606080359033,0.616440912053855
Gene_1585,0.8576330006611459,0.6478370386082265,0.9717555579123398
Gene_1586,1.3862112145262881,0.7120719922479305,1.0
Gene_1587,0.3528831105544504,0.17845067409837478,0.2676760111475622
Gene_1588,-0.7340556781666446,0.07958814737204245,0.11938222105806368
Gene_1589,-1.6551804412974394,0.9403970339455442,1.0
Gene_1590,0.1722877660927495,0.26066638256210173,0.3909995738431526
Gene_1591,-2.144278023971214,0.8533464976087238,1.0
Gene_1592,-5.842700966989215,0.8634914504628183,1.0
Gene_1593,0.8731196083153356,0.7725225917625445,1.0
Gene_1594,1.8078696821723905,0.16883360665257008,0.2532504099788551
Gene_1595,-4.725864871083677,0.8218014592542003,1.0
Gene_1596,-2.019461409419875,0.7692505592415867,1.0
Gene_1597,1.2383085220103955,0.5967229901062171,0.8950844851593256
Gene_1598,4.114990939423397,0.33720203516895275,0.5058030527534292
Gene_1599,0.04158741535081579,0.2625086042665441,0.39376290639981615
Gene_1600,-1.456005882458269,0.12188921208035897,0.18283381812053845
Gene_1601,-0.3657928822096803,0.5097570669008714,0.7646356003513071
Gene_1602,2.7497528382963696,0.5852608755098465,0.8778913132647698
Gene_1603,-1.2919283582490706,0.3593389905157872,0.5390084857736808
Gene_1604,-1.5983840133005072,0.47535906768086855,0.7130386015213028
Gene_1605,-0.9654870443640649,0.3635144573692667,0.5452716860539
Gene_1606,-1.9066572165174247,0.6410060573207013,0.9615090859810519
Gene_1607,0.24534063198959105,0.9012592077965633,1.0
Gene_1608,3.249356916939121,0.16392026204694488,0.2458803930704173
Gene_1609,0.6461585462320582,0.3814088099031234,0.5721132148546851
Gene_1610,-0.5047070042525752,0.14086860395086132,0.21130290592629197
Gene_1611,-0.5836225378310882,0.624943770407832,0.937415655611748
Gene_1612,-3.126381617393314,0.7288705094885958,1.0
Gene_1613,1.766219554294318,0.9319127325974559,1.0
Gene_1614,-0.15567439402560407,0.2788719262609649,0.41830788939144736
Gene_1615,-0.3609598271812513,0.9502112058654302,1.0
Gene_1616,6.386215135689722,0.0632626718206748,0.0948940077310122
Gene_1617,0.5975058167313725,0.6030138633645882,0.9045207950468823
Gene_1618,-1.5035821001903686,0.057132719343329974,0.08569907901499496
Gene_1619,-0.8527151924110866,0.8937741877619448,1.0
Gene_1620,2.2968914183935096,0.5298090570700541,0.7947135856050811
Gene_1621,0.22654082107552892,0.6693483507627961,1.0
Gene_1622,-2.8765559566347334,0.8315739259104525,1.0
Gene_1623,1.838457869150407,0.15031062248396876,0.22546593372595314
Gene_1624,-1.336288171077988,0.038591561938133845,0.05788734290720077
Gene_1625,3.746595552435091,0.8788811459128522,1.0
Gene_1626,2.160096131429297,0.3149332274589325,0.47239984118839873
Gene_1627,-0.8946437913175024,0.12897890792716526,0.1934683618907479
Gene_1628,2.562032723470226,0.46846123708708653,0.7026918556306299
Gene_1629,0.1357110210548066,0.5983060756960188,0.8974591135440282
Gene_1630,1.705547350244439,0.030970603422510123,0.046455905133765185
Gene_1631,0.9694656345889495,0.2748956582570877,0.4123434873856316
Gene_1632,-1.692713309981747,0.03279987427689601,0.04919981141534402
Gene_1633,-1.287099664634924,0.42033538919549895,0.6305030837932484
Gene_1634,2.0599216351623224,0.8951000290662443,1.0
Gene_1635,-0.6695506642130817,0.9826524114935692,1.0
Gene_1636,-0.8072969264839934,0.6370475535036275,0.9555713302554413
Gene_1637,-1.910245158698706,0.1616376937845918,0.2424565406768877
Gene_1638,0.8471981311869221,0.9058493899993058,1.0
Gene_1639,4.12504983848629,0.5162478232000605,0.7743717348000907
Gene_1640,-2.1350658285085458,0.1537493121029181,0.23062396815437713
Gene_1641,0.04843891334551614,0.9217266694516614,1.0
Gene_1642,2.8244411108308585,0.757469050723103,1.0
Gene_1643,-0.1592827824914303,0.7317052727231516,1.0
Gene_1644,0.9047435924994678,0.7091807037944047,1.0
Gene_1645,-2.1247870562937594,0.20033982109644233,0.3005097316446635
Gene_1646,0.8566141944152972,0.21100669170752606,0.3165100375612891
Gene_1647,-0.37428853000909756,0.688292998427255,1.0
Gene_1648,1.971459991359726,0.21972275011039688,0.3295841251655953
Gene_1649,2.3747721031295024,0.43867169680304885,0.6580075452045733
Gene_1650,5.179127284037228,0.7820018255939414,1.0
Gene_1651,1.1592663464271513,0.783952518097841,1.0
Gene_1652,0.6515926331643329,0.45326177252585964,0.6798926587887895
Gene_1653,0.38876860315467204,0.7921899382752451,1.0
Gene_1654,-0.7063325856213767,0.8386217961980568,1.0
Gene_1655,0.6769676869233823,0.6547757512842602,0.9821636269263904
Gene_1656,-0.5908028202780589,0.22842585230842016,0.34263877846263024
Gene_1657,0.3369219525392286,0.2740117803855475,0.4110176705783213
Gene_1658,2.6351950712159193,0.31484115540873536,0.47226173311310304
Gene_1659,-2.0130851305592823,0.116804107733952,0.175206161600928
Gene_1660,2.279757122258091,0.2731596203699451,0.4097394305549177
Gene_1661,2.6342301346797306,0.20951922431253212,0.3142788364687982
Gene_1662,-0.23613705398215748,0.45532874980860216,0.6829931247129033
